Id,sentence,token,score
561,"Timp de mulți ani, arheologii nu au găsit o explicație despre cum au putut fi deplasate statuile.",explicație,0.2
562,"Aprilie Spulberat - Capitolul al treilea

Nelăsând mâna soției dintr-a sa, Besian Vorps se dădu aproape de geam și încercă să se convingă că orășelul pe care-l părăsiseră cu o jumătate de oră în urmă, ultimul oraș la poalele masivului muntos din nord, dispăruse în cele din urmă din raza vederii.",orășelul,0.1590909090909091
563,"Când au debarcat primii europeni pe insulă în 1722, statuile erau încă acolo, dar arborii dispăruseră.
",europeni,0.175
564,"O navă a lui Shannahan a rămas pe orbită înaltă, celelalte două, după pregătiri preliminare, au coborât pe o mică platformă stâncoasă, care ocupă circa șase sute de mile pătrate în regiunea polului sud solarisean.",coborât,0.2272727272727272
565,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",surprinsă,0.25
566,"Cei mai mulți se entuziasmaseră: vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.
",eposului,0.9318181818181818
567,"Proiectul MultiplEYE

Numele „MultiplEYE” este un joc de cuvinte care combină „multilingvism” sau „limbi multiple” cu „eye” (ochi) din „eye-tracking” (urmărire oculară).",cuvinte,0.1818181818181818
568,"Nu se înțelegea bine dacă autorul său, un anume A.G. (să fi fost, oare, cunoștința lor comună Adrian Guma?) le elogia inițiativa sau dădea glas unei invidii voalate.
",cunoștința,0.3181818181818182
569,"Orbitele acestor planete se modifică într-una datorită jocului gravitațional ce intervine în timpul mișcării de revoluție a perechii de sori.
",sori,0.3863636363636363
570,Obiectul conflictului era oceanul.,Obiectul,0.0909090909090909
571,"Totuși, în sânul echipei științifice s-a ajuns la o evidentă împărțire în două tabere antagonice.",ajuns,0.0909090909090909
572,"Lecția pe care ne-o dă această carte minunată, dar înfricoșătoare, este aceea că, în trecut, populațiile au ales să-și distrugă mediul, prin doborârea copacilor și vânătoare, până la extincția unor specii.",trecut,0.1
573,"Din pricina perturbațiilor produse prin necontenita distorsiune a orbitei planetare, germenii de viață, chiar dacă apar, sunt distruși de alternanța arșiței și a înghețului.",arșiței,0.5454545454545454
574,"Dar se întâmplă cu ea ca și cu oamenii de astăzi și la urma urmelor și cu povestitorii: e cu mult mai bătrână decât vârsta lor, vechimea-i nu se poate măsura în zile, iar timpul care o apasă nu se măsoară cu revoluții în jurul soarelui; pe scurt, treapta sa de vechime nu timpului și-o datorează și, prin această observație, înțelegem să facem aluzie la dubla esență, îndoielnică și ciudată, a acestui tainic element.
",zile,0.0681818181818181
575,S-a dezvoltat astfel o civilizație înfloritoare de aproape 15000 de locuitori.,dezvoltat,0.225
576,"Lipsa de fonduri a întârziat cu trei ani trimiterea unei expediții adevărate pe Solaris, adică până în clipa când Shannahan, completându-și echipajul, a obținut din partea institutului trei unități de tonaj C, clasa cosmodromică.",ani,0.0227272727272727
577,"O altă cauză, care să explice comportarea lui Solaris, n-a fost găsită și, în plus, planetofizicienii au descoperit o relație între gravific măsurat local, care se modifica în funcție de „metabolismul” oceanic.",cauză,0.1818181818181818
578,"Ea se desfășoară sau - pentru a evita cu bună știință orice urmă de prezent - se desfășura, adică s-a desfășurat odinioară, cândva, în acele apuse zile șase ale lumii dinaintea Marelui Război, cu al cărui început atâtea întâmplări au început, și care care de atunci fără îndoială abia au încetat să înceapă.",zile,0.0681818181818181
579,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.
",text,0.125
580,"Omul cavernelor cu pielea închisă și ochii albaștri, dezvăluit

ADN-ul extras dintr-un molar de minte al unui vânător-culegător european le-a oferit oamenilor de știință o perspectivă fără precedent asupra oamenilor moderni înainte de apariția agriculturii.",dezvăluit,0.5454545454545454
581,"Această recenzie pentru Colaps este un punct de plecare valoros.
",recenzie,0.275
582,"La vreo patru ani după această descoperire, expediția lui Ottenskjold a dat ocol planetei, cercetând-o de pe astronava „Laokoon”.",planetei,0.1458333333333333
583,Principalele rezultate ale Acțiunii MultiplEYE vor fi un set mare de date care conține date de urmărire oculară în multe limbi și o platformă pentru noi colaborări care se bazează pe acest tip de date.,platformă,0.425
584,Dispozitivul utilizat pentru a măsura pozițiile și mișcările ochilor se numește eye-tracker.,Dispozitivul,0.25
585,"Luna este întotdeauna orientată spre Pământ cu fața sa vizibilă pentru că perioada sa de rotație este egală cu perioada sa de revoluție, un fenomen rezultat din rotația sincronă cu Pământul.",fața,0.2272727272727272
586,Cartea este bine scrisă și merită să fie citită de oricine este preocupat de problemele de mediu.,citită,0.15
587,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.
",sărit,0.35
588,"Dacă citești acest text, deja ne sprijini cauza, permițându-ne să colectăm și să analizăm mișcările ochilor tăi în timp ce citești și înțelegi limbajul.",analizăm,0.175
589,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",conservare,0.4545454545454545
590,"”
Echipa spaniolă și-a început munca după ce un grup de speologi a descoperit, în 2006, două schelete într-un sistem de peșteri complex și adânc situat în Munții Cantabrici, în nord-vestul Spaniei.",nord-vestul,0.1944444444444444
591,Principalele rezultate ale Acțiunii MultiplEYE vor fi un set mare de date care conține date de urmărire oculară în multe limbi și o platformă pentru noi colaborări care se bazează pe acest tip de date.,rezultate,0.175
592,"Timp de peste patru decenii, de ea nu s-a apropiat nici o navă.",Timp,0.0681818181818181
593,"Vechimea se potrivea cu artefactele antice descoperite la fața locului, inclusiv dinți de ren perforați, care erau șiruiți și agățați de hainele oamenilor.
",hainele,0.0909090909090909
594,"Totuși, în sânul echipei științifice s-a ajuns la o evidentă împărțire în două tabere antagonice.",tabere,0.2954545454545454
595,Planeta gravitează în jurul a doi sori:,jurul,0.2045454545454545
596,Misterul statuilor fusese dezlegat.,Misterul,0.1
597,"Lipsa de fonduri a întârziat cu trei ani trimiterea unei expediții adevărate pe Solaris, adică până în clipa când Shannahan, completându-și echipajul, a obținut din partea institutului trei unități de tonaj C, clasa cosmodromică.",tonaj,0.4318181818181818
598,"Fără a ne teme că ne expunem învinuirii de-a fi exagerat de meticuloși, înclinăm dimpotrivă să credem că plăcut cu adevărat este numai ceea ce-i lucrat cu îngrijire.
",credem,0.1363636363636363
599,"Cu ajutorul algoritmilor de recunoaștere a imaginii, eye-tracker-ul poate estima punctele de privire cu mare precizie, cunoscând poziția capului și a ochilor, distanța față de ecranul la care se uită participantul și poziția dispozitivului.",eye-tracker,0.3
600,"A fost un mister până în anii 1990, când o echipă de arheologi și localnici din Rapa Nui au demonstrat că moai-i pot fi transportați și ridicați cu funii făcute din plante, cu ajutorul unor role și șenile de lemn construite din copacii masivi care în trecut creșteau în mare număr pe insulă.",trecut,0.125
601,Sugerez să începi cu lectura unei cărți pe nume Colaps de Jared Diamond.,Colaps,0.7
602,Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,întâmpinăm,0.325
603,"„Înainte să începem această lucrare, îmi făcusem câteva idei despre ce am putea descoperi”, a spus Carles Lalueza-Fox, care a condus studiul la Institutul de Biologie Evolutivă din Barcelona.",Institutul,0.3
604,"Ca organizație de finanțare, COST susține rețeaua noastră în creștere de cercetători din Europa și din afara ei, oferind sprijin financiar pentru desfășurarea diverselor activități de networking.
",creștere,0.225
605,"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",viitorul,0.25
606,"Sperăm să deschidem calea pentru avansarea cercetării în diverse subdomenii ale lingvisticii prin sprijinirea și conectarea unui grup mare de cercetători.
",deschidem,0.25
607,"Dintr-o planetă ca sute de alte planete descoperite an de an și trecute în marile statistici doar în câteva rânduri care indică elementele mișcării lor, Solaris a avansat la rangul unui corp ceresc ce merita o atenție specială.
",statistici,0.3181818181818182
608,"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",veacului,0.5625
609,Titlul proiectului Acțiunii COST MultiplEYE este: Facilitarea colectării datelor de urmărire oculară în mai multe limbi pentru cercetarea procesării limbajului de către om și a procesării automate.,Titlul,0.05
610,"Muntele vrăjit - Expunere premergătoare

Povestea lui Hans Castorp, pe care avem intenția s-o istorisim, nu de dragul lui (căci lectorul va învăța a-l cunoaște ca pe un tânăr modest și deopotrivă de simpatic), ci de acela al întâmplării însăși care ni se pare demnă în cel mai înalt grad de a fi relatată (și în legătură cu aceasta este totuși potrivit să reamintim că e povestea sa și că un eveniment oarecare nu se întâmplă oricui): așadar, povestea aceasta s-a petrecut cu multă vreme în urmă, și este, ca să spunem așa, acoperită de patina istorică, astfel că e absolut necesar să fie prezentată sub înfățișarea trecutului celui mai îndepărtat.
",urmă,0.25
611,Datele pe care le-a cules au confirmat finalmente observațiile expediției lui Ottenskjold privind caracterul activ al mișcărilor oceanului.,mișcărilor,0.2045454545454545
612,"Smuciturile trăsurii făcură ca ziarul pe care-l cumpăraseră cu puțin înainte de plecarea din orășel și unde scria, pe prima pagină, despre ei, să alunece și să cadă, dar niciunul, nu se aplecă să-l ia de jos.",trăsurii,0.2272727272727272
613,"Proiectul MultiplEYE

Numele „MultiplEYE” este un joc de cuvinte care combină „multilingvism” sau „limbi multiple” cu „eye” (ochi) din „eye-tracking” (urmărire oculară).",joc,0.2272727272727272
614,"Omul cavernelor cu pielea închisă și ochii albaștri, dezvăluit

ADN-ul extras dintr-un molar de minte al unui vânător-culegător european le-a oferit oamenilor de știință o perspectivă fără precedent asupra oamenilor moderni înainte de apariția agriculturii.",minte,0.325
615,"Alții ridicau din umeri încercând să-și arate clar opoziția față de o astfel de idee, opoziție legată înainte de toate de greutățile drumului, cu atât mai mult cu cât era vorba despre o călătorie de nuntă, deci o situație mai delicată, iar în munți frigul persista și kullele legendare erau construite din piatră.
",drumului,0.1818181818181818
616,"Influențează oare tipul de scriere, de exemplu, alfabetul latin față de scrierea chirilică sau arabă, timpii de citire?",Influențează,0.275
617,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.
",oferă,0.1818181818181818
618,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.
",uitându,0.25
619,"Dar, odată finalizat, acest set de date ne va permite să investigăm multe subiecte legate de psiholingvistică și lingvistică computațională.",investigăm,0.375
620,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",reflectă,0.525
621,"Aceste activități includ întâlniri ale grupurilor de lucru, școli de formare pentru a împărtăși abilități cu cercetătorii mai tineri și vizite științifice de cercetare.",vizite,0.125
622,În plus a fost studiată suprafața în întregime și puținele platouri ce se ridicau deasupra lui.,studiată,0.3409090909090909
623,"Smuciturile trăsurii făcură ca ziarul pe care-l cumpăraseră cu puțin înainte de plecarea din orășel și unde scria, pe prima pagină, despre ei, să alunece și să cadă, dar niciunul, nu se aplecă să-l ia de jos.",Smuciturile,0.7954545454545454
624,"Obiectivul este de a sprijini dezvoltarea unui corpus multilingv extins de urmărire oculară și de a permite cercetătorilor să colecteze date prin împărtășirea cunoștințelor între diverse domenii, inclusiv lingvistică, psihologie, logopedie și informatică.",permite,0.225
625,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și în alte scopuri;",agricultură,0.3
626,Planeta gravitează în jurul a doi sori:,sori,0.4090909090909091
627,"Te măriți cu un om neobișnuit, de la care vei auzi doar lucruri neobișnuite.",măriți,0.2045454545454545
628,"Cu ajutorul algoritmilor de recunoaștere a imaginii, eye-tracker-ul poate estima punctele de privire cu mare precizie, cunoscând poziția capului și a ochilor, distanța față de ecranul la care se uită participantul și poziția dispozitivului.",privire,0.2954545454545454
629,"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",aezi,0.9090909090909092
630,Ce s-a întâmplat cu plantele și cu acei copaci uriași care au ajutat la deplasarea moai-lor?,întâmplat,0.2
631,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",început,0.0681818181818181
632,"În numai câțiva ani însă, cercetătorii s-au convins că orbita planetei suferă modificări cu totul neașteptate, de parcă ar fi fost stabilă, la fel de stabilă ca și orbitele planetelor sistemului nostru solar.
",planetei,0.2708333333333333
633,"Dar se întâmplă cu ea ca și cu oamenii de astăzi și la urma urmelor și cu povestitorii: e cu mult mai bătrână decât vârsta lor, vechimea-i nu se poate măsura în zile, iar timpul care o apasă nu se măsoară cu revoluții în jurul soarelui; pe scurt, treapta sa de vechime nu timpului și-o datorează și, prin această observație, înțelegem să facem aluzie la dubla esență, îndoielnică și ciudată, a acestui tainic element.
",povestitorii,0.3636363636363636
634,Titlul proiectului Acțiunii COST MultiplEYE este: Facilitarea colectării datelor de urmărire oculară în mai multe limbi pentru cercetarea procesării limbajului de către om și a procesării automate.,urmărire,0.225
635,Cartea este bine scrisă și merită să fie citită de oricine este preocupat de problemele de mediu.,preocupat,0.325
636,"Dacă însă biologii vedeau în acea sferă lichidă o formă primitivă de viață ― ceva în genul unei colonii uriașe sau ceva asemănător cu o gigantică și unică celulă degenerată în creșterea ei (denumită „formație pre-biologică”) și a cărei manta gelatinoasă, pe alocuri adâncă de câteva mile, ar fi cuprins întregul glob, astronomii și fizicienii afirmau că ea trebuie să fie o structură aflată într-un stadiu de organizare atât de înalt încât nu era exclus să întreacă în complexitate organismele pământene, de vreme ce putea influența în mod activ forma orbitei planetare.
",complexitate,0.5909090909090909
637,"”
Echipa spaniolă și-a început munca după ce un grup de speologi a descoperit, în 2006, două schelete într-un sistem de peșteri complex și adânc situat în Munții Cantabrici, în nord-vestul Spaniei.",Echipa,0.075
638,"Declarația universală a drepturilor omului - Preambul 

Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,
Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,
Considerând că este esențial ca drepturile omului să fie ocrotite de autoritatea legii pentru ca omul să nu fie silit să recurgă, ca soluție extremă, la revoltă împotriva tiraniei și asupririi,
Considerând că este esențial a se încuraja dezvoltarea relațiilor prietenești între națiuni,
Considerând că în Cartă popoarele Organizației Națiunilor Unite au proclamat din nou credința lor în drepturile fundamentale ale omului, în demnitatea și în valoarea persoanei umane, drepturi egale pentru bărbați și femei și că au hotărât să favorizeze progresul social și îmbunătățirea condițiilor de viață în cadrul unei libertăți mai mari,
Considerând că statele membre s-au angajat să promoveze în colaborare cu Organizația Națiunilor Unite respectul universal și efectiv față de drepturile omului și libertățile fundamentale, precum și respectarea lor universală și efectivă,
Considerând că o concepție comună despre aceste drepturi și libertăți este de cea mai mare importanță pentru realizarea deplină a acestui angajament,
Adunarea Generală proclamă prezenta Declarație Universală a Drepturilor Omului, ca ideal comun spre care trebuie să tindă toate popoarele și toate națiunile, pentru ca toate persoanele și toate organele societății să se străduiască, având această  Declarație permanent în minte, ca prin învățătură și educație să dezvolte respectul pentru aceste drepturi și libertăți și să asigure prin măsuri progresive, de ordin național și internațional, recunoașterea și aplicarea lor universală și efectivă, atât în sânul popoarelor statelor membre, cât și al celor din teritoriile aflate sub jurisdicția lor.",cadrul,0.4166666666666667
639,"Pe lângă impactul științific, artiștii ar putea fi nevoiți să își regândească reprezentările acestor oameni.",oameni,0.1363636363636363
640,"Ca organizație de finanțare, COST susține rețeaua noastră în creștere de cercetători din Europa și din afara ei, oferind sprijin financiar pentru desfășurarea diverselor activități de networking.
",activități,0.175
641,În acea epocă trecea drept sigură teoria lui Gamow-Shapley privind imposibilitatea apariției vieții pe planetele stelelor duble.,vieții,0.3181818181818182
642,"Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.
",Rapa,0.6590909090909091
643,Ea orbitează în jurul Pământului la o distanță medie de 384.400 km (238.900 mile;,orbitează,0.4318181818181818
644,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",măsurători,0.2954545454545454
645,"Acest lucru oferă informații despre cât timp petreci uitându-te la un text sau, mai specific, cât timp ai petrecut pe fiecare cuvânt, ce cuvinte ai sărit, asupra căror cuvinte te-ai oprit și dacă a trebuit să revii și să recitești părți ale textului pentru a-l înțelege mai bine.
",lucru,0.075
646,"Rapa Nui - Introducere

Imaginează-ți că, săptămâna viitoare, se organizează o conferință la biblioteca locală.",Imaginează,0.1944444444444444
647,"Vântul de Nord suflă cât putu de tare, dar cu cât sufla mai tare, cu atât călătorul își strângea mai bine haina în jurul său, iar într-un final Vântul de Nord a fost nevoit să renunțe.",suflă,0.1875
648,"Când și când stropi minusculi de ploaie brumau ferestrele trăsurii.
„Stâncile Blestemate”, spuse el în șoaptă, șovăind, așa cum pronunți numele cuiva a cărui apariție ai așteptat-o îndelung.",trăsurii,0.4545454545454545
649,"Dar ca să nu întunecăm cu meșteșugire o stare limpede a faptelor, iată despre ce este vorba: nemărginita vechime a povestirii noastre izvorăște din aceea că se desfășoară înaintea unei anumite răsturnări și a unui anumit hotar care a tulburat adânc Viața și Conștiința...",vorba,0.1363636363636363
650,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",manifestat,0.5625
651,Urmărirea oculară este procesul de măsurare a punctului de privire – locul unde te uiți – și a mișcărilor ochilor între punctele fixe de privire.,punctului,0.35
652,"Totuși, se poate ca oamenii de știință să fi supraestimat impactul pe care l-a avut agricultura asupra sistemului imunitar uman, deoarece testele ADN-ului vânătorului-culegător au arătat că acesta avea deja mutații care întăresc sistemul imunitar împotriva diferitelor infecții neplăcute.",avut,0.1
653,"Când au debarcat primii europeni pe insulă în 1722, statuile erau încă acolo, dar arborii dispăruseră.
",debarcat,0.175
654,"Dintr-o planetă ca sute de alte planete descoperite an de an și trecute în marile statistici doar în câteva rânduri care indică elementele mișcării lor, Solaris a avansat la rangul unui corp ceresc ce merita o atenție specială.
",corp,0.3863636363636363
655,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și în alte scopuri;",scopuri,0.175
656,"Aceste modificări survin o dată la câteva milioane de ani, așadar la intervale extrem de scurte pentru fenomene de natură astronomică sau biologică (evoluția necesitând milioane, dacă nu chiar un miliard de ani).",evoluția,0.3863636363636363
657,"Acest lucru ar putea fi folosit pentru a construi sisteme mai bune de traducere automată sau pentru a îmbunătăți extragerea automată a cuvintelor cheie din text.
",sisteme,0.3
658,"Dar se întâmplă cu ea ca și cu oamenii de astăzi și la urma urmelor și cu povestitorii: e cu mult mai bătrână decât vârsta lor, vechimea-i nu se poate măsura în zile, iar timpul care o apasă nu se măsoară cu revoluții în jurul soarelui; pe scurt, treapta sa de vechime nu timpului și-o datorează și, prin această observație, înțelegem să facem aluzie la dubla esență, îndoielnică și ciudată, a acestui tainic element.
",esență,0.6136363636363636
659,Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,dificultăți,0.25
660,"Totuși, se poate ca oamenii de știință să fi supraestimat impactul pe care l-a avut agricultura asupra sistemului imunitar uman, deoarece testele ADN-ului vânătorului-culegător au arătat că acesta avea deja mutații care întăresc sistemul imunitar împotriva diferitelor infecții neplăcute.",supraestimat,0.5
661,Datele pe care le-a cules au confirmat finalmente observațiile expediției lui Ottenskjold privind caracterul activ al mișcărilor oceanului.,caracterul,0.4318181818181818
662,Urmărirea oculară este o tehnologie utilă pentru multe aplicații.,Urmărirea,0.1590909090909091
663,"Dacă ai urmărit blogul meu anul acesta, atunci ai aflat că populația de pe Rapa Nui a sculptat aceste moai cu sute de ani în urmă.",blogul,0.375
664,Un exemplu legat de procesarea computațională a textului ar putea implica utilizarea datelor de urmărire oculară pentru a îmbunătăți aplicațiile de inteligență artificială care imită procesul de citire uman.,imită,0.3409090909090909
665,"Aceste activități includ întâlniri ale grupurilor de lucru, școli de formare pentru a împărtăși abilități cu cercetătorii mai tineri și vizite științifice de cercetare.",lucru,0.25
666,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",cerut,0.25
667,"Smuciturile trăsurii făcură ca ziarul pe care-l cumpăraseră cu puțin înainte de plecarea din orășel și unde scria, pe prima pagină, despre ei, să alunece și să cadă, dar niciunul, nu se aplecă să-l ia de jos.",aplecă,0.2272727272727272
668,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",lipsită,0.2045454545454545
669,"Bărbatul din mezolitic, care a trăit în Spania acum aproximativ 7.000 de ani, avea o combinație neobișnuită de ochi albaștri, păr negru sau castaniu și piele închisă la culoare, conform analizelor structurii sale genetice.",trăit,0.125
670,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",analizată,0.4090909090909091
671,"Rămășițele umane, care aparțineau a doi bărbați de aproximativ 30 de ani, au fost extrem de bine conservate datorită mediului rece al peșterii.
",mediului,0.175
672,"Prin urmare, povestea aceasta s-a desfășurat mai înainte, dacă nu cumva cu foarte mult înainte.
",desfășurat,0.3409090909090909
673,"La vreo patru ani după această descoperire, expediția lui Ottenskjold a dat ocol planetei, cercetând-o de pe astronava „Laokoon”.",ocol,0.4090909090909091
674,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",început,0.125
675,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",albedoul,0.9772727272727272
676,"Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.
",cercetătorilor,0.2954545454545454
677,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",vorbitori,0.1590909090909091
678,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",vedere,0.3636363636363636
679,"Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.
",factori,0.3863636363636363
680,"Alte decizii care par mai puțin relevante, dar sunt de fapt foarte importante, includ tipul și dimensiunea fontului în care este prezentat textul, ordinea textelor, procedura experimentului și modul în care vor fi procesate datele.
",procedura,0.2727272727272727
681,"Influențează oare tipul de scriere, de exemplu, alfabetul latin față de scrierea chirilică sau arabă, timpii de citire?",exemplu,0.2
682,"Acest lucru înseamnă că Acțiunea COST MultiplEYE urmărește să încurajeze o rețea interdisciplinară de grupuri de cercetare care lucrează la colectarea datelor de urmărire oculară în timpul citirii în mai multe limbi.
",lucru,0.2291666666666666
683,Urmărirea oculară este procesul de măsurare a punctului de privire – locul unde te uiți – și a mișcărilor ochilor între punctele fixe de privire.,mișcărilor,0.1818181818181818
684,"Și, Doamne Dumnezeule, nu vor fi chiar șapte ani!",ani,0.0227272727272727
685,Sugerez să începi cu lectura unei cărți pe nume Colaps de Jared Diamond.,Sugerez,0.275
686,Cartea este bine scrisă și merită să fie citită de oricine este preocupat de problemele de mediu.,merită,0.225
687,"Cei mai mulți se entuziasmaseră: vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.
",găsi,0.1818181818181818
688,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",loc,0.225
689,Dar a rămas un alt mister.,mister,0.175
690,"Aprilie Spulberat - Capitolul al treilea

Nelăsând mâna soției dintr-a sa, Besian Vorps se dădu aproape de geam și încercă să se convingă că orășelul pe care-l părăsiseră cu o jumătate de oră în urmă, ultimul oraș la poalele masivului muntos din nord, dispăruse în cele din urmă din raza vederii.",vederii,0.2727272727272727
691,"Urmărirea oculară este folosită, de asemenea, în gaming, marketing și interacțiunea om-calculator.
",folosită,0.0454545454545454
692,"Aceste date pot fi apoi utilizate pentru a studia procesarea limbajului uman dintr-o perspectivă psiholingvistică, precum și pentru a îmbunătăți și evalua procesarea computațională a limbajului dintr-o perspectivă de învățare automată.
",utilizate,0.175
693,"Acest sateloid, după ce a suferit trei reconstrucții, efectuate la intervale de zeci de ani, funcționează și acum.",reconstrucții,0.3181818181818182
694,"Vântul de Nord suflă cât putu de tare, dar cu cât sufla mai tare, cu atât călătorul își strângea mai bine haina în jurul său, iar într-un final Vântul de Nord a fost nevoit să renunțe.",putu,0.5454545454545454
695,"Au descoperit că ADN-ul antic se potrivea cel mai bine cu structura genetică a oamenilor care trăiesc în nordul Europei, în special în Suedia și Finlanda.",oamenilor,0.0454545454545454
696,"Câtva timp chestiunea a părut scandaloasă, de bizarul rezultat al observațiilor fiind acuzați (din grijă pentru binele științei) când anumiți oameni, când mașinile de calcul de care se serveau aceștia.
",serveau,0.4772727272727273
697,"Aceste date pot fi apoi utilizate pentru a studia procesarea limbajului uman dintr-o perspectivă psiholingvistică, precum și pentru a îmbunătăți și evalua procesarea computațională a limbajului dintr-o perspectivă de învățare automată.
",învățare,0.3
698,"S-ar putea ca, pentru o poveste, faptul acesta să nu fie un neajuns, ci, mai curând, un avantaj; se cuvine doar ca povestirile să aparțină trecutului, întrucât, se poate spune, cu cât s-au petrecut într-o vreme mai îndepărtată, cu atât răspund mai precis exigențelor povestirii, și acest fapt este cu atât mai favorabil pentru povestitor, adică pentru evocatorul în șoaptă al timpului trecut.",evocatorul,0.8636363636363636
699,"De exemplu, putem compara comportamentul de citire între diferite limbi.",compara,0.2
700,"Au sculptat statuile faimoase, moai-i, apoi au folosit resursele naturale la îndemână pentru a le deplasa în diferite locuri de pe insulă.",folosit,0.15
701,"Nu se înțelegea bine dacă autorul său, un anume A.G. (să fi fost, oare, cunoștința lor comună Adrian Guma?) le elogia inițiativa sau dădea glas unei invidii voalate.
",invidii,0.4545454545454545
702,Ea își puse iar mâna peste mâna lui și se lăsă pe spătarul canapelei.,lăsă,0.2954545454545454
703,"De ce urmărirea oculară în timpul citirii prezintă interes pentru proiectul nostru?
",interes,0.25
704,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",limbile,0.25
